Unnamed: 0,temp,location,clouds,pressure,rain,time_stamp,humidity,wind,temp_category,weather_condition,wind_category
3289,40.55,North End,0.93,1015.17,,2018-11-26 12:35:08,0.95,3.16,Hot,Clear,Calm
3290,40.48,North Station,0.93,1015.17,,2018-11-26 12:35:08,0.95,3.16,Hot,Clear,Calm
3291,40.46,Northeastern University,0.93,1015.16,,2018-11-26 12:35:08,0.95,3.15,Hot,Clear,Calm
3292,43.1,South Station,0.93,1015.16,,2018-11-26 12:35:08,0.86,3.17,Hot,Clear,Calm
3293,40.5,Theatre District,0.93,1015.16,,2018-11-26 12:35:08,0.95,3.16,Hot,Clear,Calm
3294,40.43,West End,0.93,1015.16,,2018-11-26 12:35:08,0.95,3.16,Hot,Clear,Calm
3295,42.2,Beacon Hill,0.89,1012.46,0.0591,2018-12-16 22:45:02,0.77,11.1,Hot,Rainy,Windy
3296,41.94,Fenway,0.87,1012.44,0.1072,2018-12-16 22:45:02,0.78,10.92,Hot,Rainy,Windy
3297,43.08,Financial District,0.89,1012.5,0.0514,2018-12-16 22:45:02,0.75,11.15,Hot,Rainy,Windy
3298,42.01,North Station,0.89,1012.52,0.0471,2018-12-16 22:45:02,0.78,11.0,Hot,Rainy,Windy
3299,41.86,Northeastern University,0.9,1012.43,0.1011,2018-12-16 22:45:02,0.78,11.04,Hot,Rainy,Windy
3300,42.9,South Station,0.89,1012.69,0.0594,2018-12-16 22:45:02,0.73,11.34,Hot,Rainy,Windy
3301,41.97,West End,0.89,1012.51,0.0521,2018-12-16 22:45:02,0.78,10.98,Hot,Rainy,Windy
3302,32.99,Back Bay,0.18,1033.82,,2018-12-14 14:45:01,0.78,3.25,Hot,Clear,Calm
3303,32.93,Beacon Hill,0.18,1033.82,,2018-12-14 14:45:01,0.78,3.28,Hot,Clear,Calm
3304,32.43,Boston University,0.19,1033.81,,2018-12-14 14:45:01,0.8,3.17,Hot,Clear,Calm
3305,33.08,Fenway,0.19,1033.81,,2018-12-14 14:45:01,0.78,3.18,Hot,Clear,Calm
3306,32.78,Financial District,0.17,1033.82,,2018-12-14 14:45:01,0.79,3.34,Hot,Clear,Calm
3307,33.22,Haymarket Square,0.17,1033.82,,2018-12-14 14:45:01,0.77,3.32,Hot,Clear,Calm
3308,33.21,North End,0.17,1033.82,,2018-12-14 14:45:01,0.78,3.33,Hot,Clear,Calm
3309,33.33,North Station,0.17,1033.82,,2018-12-14 14:45:01,0.77,3.3,Hot,Clear,Calm
3310,33.35,Northeastern University,0.19,1033.81,,2018-12-14 14:45:01,0.77,3.22,Hot,Clear,Calm
3311,32.85,South Station,0.17,1033.82,,2018-12-14 14:45:01,0.79,3.34,Hot,Clear,Calm
3312,33.41,Theatre District,0.18,1033.82,,2018-12-14 14:45:01,0.77,3.31,Hot,Clear,Calm
3313,33.32,West End,0.17,1033.82,,2018-12-14 14:45:01,0.77,3.29,Hot,Clear,Calm
3314,32.55,Back Bay,0.0,1014.52,,2018-11-30 06:52:54,0.77,4.0,Hot,Clear,Calm
3315,32.53,Beacon Hill,0.0,1014.52,,2018-11-30 06:52:54,0.77,4.03,Hot,Clear,Calm
3316,32.45,Boston University,0.0,1014.52,,2018-11-30 06:52:54,0.78,3.92,Hot,Clear,Calm
3317,32.44,Fenway,0.0,1014.52,,2018-11-30 06:52:54,0.78,3.95,Hot,Clear,Calm
3318,32.59,Financial District,0.0,1014.52,,2018-11-30 06:52:54,0.77,4.08,Hot,Clear,Calm
3319,32.58,Haymarket Square,0.0,1014.53,,2018-11-30 06:52:54,0.77,4.06,Hot,Clear,Calm
3320,32.58,North End,0.0,1014.47,,2018-11-30 06:52:54,0.77,4.05,Hot,Clear,Calm
3321,32.55,North Station,0.0,1014.53,,2018-11-30 06:52:54,0.77,4.04,Hot,Clear,Calm
3322,32.45,Northeastern University,0.0,1014.52,,2018-11-30 06:52:54,0.78,3.99,Hot,Clear,Calm
3323,32.58,South Station,0.0,1014.52,,2018-11-30 06:52:54,0.77,4.09,Hot,Clear,Calm
3324,32.51,Theatre District,0.0,1014.52,,2018-11-30 06:52:54,0.78,4.06,Hot,Clear,Calm
3325,32.5,West End,0.0,1014.53,,2018-11-30 06:52:54,0.77,4.03,Hot,Clear,Calm
3326,40.92,Back Bay,0.96,993.93,,2018-11-28 20:43:20,0.65,9.97,Hot,Clear,Calm
3327,40.91,Beacon Hill,0.96,993.92,,2018-11-28 20:43:20,0.65,9.99,Hot,Clear,Calm
3328,41.04,Boston University,0.96,993.95,,2018-11-28 20:43:20,0.65,9.81,Hot,Clear,Calm
3329,40.68,Fenway,0.96,993.95,,2018-11-28 20:43:20,0.65,9.89,Hot,Clear,Calm
3330,41.45,Financial District,0.97,993.91,,2018-11-28 20:43:20,0.64,10.11,Hot,Clear,Windy
3331,40.77,Haymarket Square,0.96,993.9,,2018-11-28 20:43:20,0.65,10.04,Hot,Clear,Windy
3332,40.81,North End,0.96,993.9,,2018-11-28 20:43:20,0.65,10.06,Hot,Clear,Windy
3333,40.67,North Station,0.96,993.9,,2018-11-28 20:43:20,0.66,9.99,Hot,Clear,Calm
3334,40.52,Northeastern University,0.97,993.94,,2018-11-28 20:43:20,0.66,9.98,Hot,Clear,Calm
3335,41.36,South Station,0.97,993.91,,2018-11-28 20:43:20,0.64,10.13,Hot,Clear,Windy
3336,40.48,Theatre District,0.97,993.92,,2018-11-28 20:43:20,0.66,10.07,Hot,Clear,Windy
3337,40.62,West End,0.96,993.91,,2018-11-28 20:43:20,0.66,9.99,Hot,Clear,Calm
3338,44.77,Back Bay,1.0,999.76,0.0143,2018-11-27 04:15:20,0.9,15.08,Hot,Rainy,Windy
3339,44.75,Beacon Hill,1.0,999.77,0.0143,2018-11-27 04:15:20,0.9,15.2,Hot,Rainy,Windy
3340,44.78,Boston University,1.0,999.79,0.0127,2018-11-27 04:15:20,0.9,14.81,Hot,Rainy,Windy
3341,44.63,Fenway,1.0,999.76,0.0133,2018-11-27 04:15:20,0.9,14.86,Hot,Rainy,Windy
3342,44.93,Financial District,1.0,999.75,0.0167,2018-11-27 04:15:20,0.89,15.37,Hot,Rainy,Windy
3343,44.76,Haymarket Square,1.0,999.77,0.0153,2018-11-27 04:15:20,0.89,15.33,Hot,Rainy,Windy
3344,44.79,North End,1.0,999.77,0.022,2018-11-27 04:15:20,0.89,15.38,Hot,Rainy,Windy
3345,44.73,North Station,1.0,999.78,0.021,2018-11-27 04:15:20,0.9,15.28,Hot,Rainy,Windy
3346,44.61,Northeastern University,1.0,999.75,0.0143,2018-11-27 04:15:20,0.9,14.98,Hot,Rainy,Windy
3347,44.89,South Station,1.0,999.74,0.0173,2018-11-27 04:15:20,0.89,15.37,Hot,Rainy,Windy
3348,44.63,Theatre District,1.0,999.75,0.016,2018-11-27 04:15:20,0.9,15.27,Hot,Rainy,Windy
3349,44.67,West End,1.0,999.78,0.0143,2018-11-27 04:15:20,0.9,15.24,Hot,Rainy,Windy
3350,36.36,Back Bay,0.0,1012.38,,2018-11-30 02:52:54,0.68,6.79,Hot,Clear,Calm
3351,36.34,Beacon Hill,0.0,1012.38,,2018-11-30 02:52:54,0.68,6.83,Hot,Clear,Calm
3352,36.33,Boston University,0.0,1012.38,,2018-11-30 02:52:54,0.68,6.7,Hot,Clear,Calm
3353,36.24,Fenway,0.0,1012.38,,2018-11-30 02:52:54,0.69,6.72,Hot,Clear,Calm
3354,36.89,Financial District,0.0,1012.38,,2018-11-30 02:52:54,0.67,6.89,Hot,Clear,Calm
3355,36.35,Haymarket Square,0.0,1012.37,,2018-11-30 02:52:54,0.68,6.87,Hot,Clear,Calm
3356,36.38,North End,0.0,1012.37,,2018-11-30 02:52:54,0.68,6.89,Hot,Clear,Calm
3357,36.31,North Station,0.0,1012.37,,2018-11-30 02:52:54,0.68,6.85,Hot,Clear,Calm
3358,36.25,Northeastern University,0.0,1012.38,,2018-11-30 02:52:54,0.69,6.77,Hot,Clear,Calm
3359,36.87,South Station,0.0,1012.38,,2018-11-30 02:52:54,0.67,6.89,Hot,Clear,Calm
3360,36.26,Theatre District,0.0,1012.38,,2018-11-30 02:52:54,0.69,6.86,Hot,Clear,Calm
3361,36.26,West End,0.0,1012.37,,2018-11-30 02:52:54,0.69,6.84,Hot,Clear,Calm
3362,41.46,Beacon Hill,0.91,1028.96,,2018-12-14 20:45:02,0.7,4.53,Hot,Clear,Calm
3363,42.12,South Station,0.91,1028.97,,2018-12-14 20:45:02,0.69,4.56,Hot,Clear,Calm
3364,44.56,Back Bay,1.0,1008.38,0.0345,2018-11-26 23:12:14,0.87,9.47,Hot,Rainy,Calm
3365,44.51,Beacon Hill,1.0,1008.4,0.035,2018-11-26 23:12:14,0.88,9.49,Hot,Rainy,Calm
3366,44.52,Boston University,1.0,1008.36,0.0428,2018-11-26 23:12:14,0.88,9.41,Hot,Rainy,Calm
3367,44.51,Fenway,1.0,1008.36,0.036,2018-11-26 23:12:14,0.88,9.42,Hot,Rainy,Calm
3368,45.14,Financial District,1.0,1008.41,0.0282,2018-11-26 23:12:14,0.85,9.52,Hot,Rainy,Calm
3369,44.55,Haymarket Square,1.0,1008.42,0.033,2018-11-26 23:12:14,0.87,9.51,Hot,Rainy,Calm
3370,44.57,North End,1.0,1008.42,0.0328,2018-11-26 23:12:14,0.87,9.51,Hot,Rainy,Calm
3371,44.54,North Station,1.0,1008.42,0.0358,2018-11-26 23:12:14,0.87,9.49,Hot,Rainy,Calm
3372,44.51,Northeastern University,1.0,1008.37,0.032,2018-11-26 23:12:14,0.88,9.45,Hot,Rainy,Calm
3373,45.14,South Station,1.0,1008.41,0.0262,2018-11-26 23:12:14,0.86,9.53,Hot,Rainy,Calm
3374,44.51,West End,1.0,1008.41,0.036,2018-11-26 23:12:14,0.88,9.49,Hot,Rainy,Calm
3375,39.5,Beacon Hill,0.83,995.63,,2018-11-28 23:32:10,0.66,10.83,Hot,Clear,Windy
3376,39.41,North Station,0.83,995.62,,2018-11-28 23:32:10,0.66,10.84,Hot,Clear,Windy
3377,44.95,Back Bay,0.99,990.87,0.0087,2018-11-27 10:45:20,0.97,6.14,Hot,Rainy,Calm
3378,44.95,Beacon Hill,0.99,990.88,0.008,2018-11-27 10:45:20,0.97,6.27,Hot,Rainy,Calm
3379,44.88,Boston University,0.99,990.86,0.01,2018-11-27 10:45:20,0.97,5.85,Hot,Rainy,Calm
3380,44.83,Fenway,0.99,990.86,0.0123,2018-11-27 10:45:20,0.97,5.92,Hot,Rainy,Calm
3381,46.08,Financial District,0.99,990.88,0.008,2018-11-27 10:45:20,0.93,6.47,Hot,Rainy,Calm
3382,45.03,Haymarket Square,0.99,990.88,0.005,2018-11-27 10:45:20,0.97,6.43,Hot,Rainy,Calm
3383,45.06,North End,0.99,990.89,0.0063,2018-11-27 10:45:20,0.97,6.49,Hot,Rainy,Calm
3384,45.0,North Station,0.99,990.88,0.007,2018-11-27 10:45:20,0.97,6.37,Hot,Rainy,Calm
3385,44.66,Northeastern University,1.0,990.31,0.0087,2018-11-27 10:45:20,0.95,4.6,Hot,Rainy,Calm
3386,46.1,South Station,0.99,990.88,0.0087,2018-11-27 10:45:20,0.93,6.46,Hot,Rainy,Calm
3387,44.97,Theatre District,0.99,990.88,0.008,2018-11-27 10:45:20,0.97,6.35,Hot,Rainy,Calm
3388,44.94,West End,0.99,990.88,0.0073,2018-11-27 10:45:20,0.97,6.32,Hot,Rainy,Calm
3389,45.38,Theatre District,0.84,1013.55,,2018-11-26 16:35:09,0.86,5.89,Hot,Clear,Calm
3390,43.51,Back Bay,0.95,989.14,,2018-11-27 14:45:20,0.89,11.94,Hot,Clear,Windy
3391,43.54,Beacon Hill,0.95,989.11,,2018-11-27 14:45:20,0.89,11.93,Hot,Clear,Windy
3392,43.33,Boston University,0.95,989.16,,2018-11-27 14:45:20,0.89,12.01,Hot,Clear,Windy
3393,43.23,Fenway,0.95,989.18,,2018-11-27 14:45:20,0.89,11.97,Hot,Clear,Windy
3394,44.16,Financial District,0.95,989.1,,2018-11-27 14:45:20,0.87,11.87,Hot,Clear,Windy
3395,43.63,Haymarket Square,0.95,989.08,,2018-11-27 14:45:20,0.89,11.89,Hot,Clear,Windy
3396,41.54,North End,1.0,988.57,,2018-11-27 14:45:20,0.9,9.95,Hot,Clear,Calm
3397,43.56,North Station,0.95,989.08,,2018-11-27 14:45:20,0.89,11.91,Hot,Clear,Windy
3398,41.35,Northeastern University,1.0,988.64,,2018-11-27 14:45:20,0.9,9.92,Hot,Clear,Calm
3399,41.61,South Station,1.0,988.6,,2018-11-27 14:45:20,0.89,9.97,Hot,Clear,Calm
3400,43.43,Theatre District,0.95,989.12,,2018-11-27 14:45:20,0.89,11.9,Hot,Clear,Windy
3401,43.49,West End,0.95,989.09,,2018-11-27 14:45:20,0.89,11.92,Hot,Clear,Windy
3402,40.62,Fenway,0.85,1026.94,,2018-12-15 00:45:02,0.83,4.98,Hot,Clear,Calm
3403,40.97,Haymarket Square,0.86,1027.01,,2018-12-15 00:45:02,0.82,5.43,Hot,Clear,Calm
3404,42.13,South Station,0.86,1026.95,,2018-12-15 00:45:02,0.78,5.09,Hot,Clear,Calm
3405,40.63,West End,0.86,1026.94,,2018-12-15 00:45:02,0.83,5.06,Hot,Clear,Calm
3406,36.33,Beacon Hill,1.0,1004.04,,2018-12-17 09:45:02,0.93,9.75,Hot,Clear,Calm
3407,36.19,West End,1.0,1004.04,,2018-12-17 09:45:02,0.93,9.76,Hot,Clear,Calm
3408,37.7,Boston University,0.63,1001.84,,2018-11-29 08:53:00,0.69,9.95,Hot,Clear,Calm
3409,42.64,Boston University,1.0,1017.4,,2018-12-16 17:45:01,0.72,9.59,Hot,Clear,Calm
3410,42.49,Haymarket Square,1.0,1017.42,,2018-12-16 17:45:01,0.72,9.87,Hot,Clear,Calm
3411,42.51,North End,1.0,1017.42,,2018-12-16 17:45:01,0.72,9.9,Hot,Clear,Calm
3412,42.43,Back Bay,0.49,1023.05,,2018-12-01 17:52:54,0.57,1.04,Hot,Clear,Calm
3413,42.37,Beacon Hill,0.5,1023.06,,2018-12-01 17:52:54,0.57,1.0,Hot,Clear,Calm
3414,42.47,Boston University,0.49,1023.05,,2018-12-01 17:52:54,0.56,1.04,Hot,Clear,Calm
3415,42.41,Fenway,0.49,1023.05,,2018-12-01 17:52:54,0.57,1.07,Hot,Clear,Calm
3416,42.27,Financial District,0.5,1023.06,,2018-12-01 17:52:54,0.57,1.01,Hot,Clear,Calm
3417,42.39,Haymarket Square,0.5,1023.06,,2018-12-01 17:52:54,0.57,0.98,Hot,Clear,Calm
3418,42.41,North End,0.5,1023.06,,2018-12-01 17:52:54,0.57,0.97,Hot,Clear,Calm
3419,42.39,North Station,0.5,1023.06,,2018-12-01 17:52:54,0.57,0.97,Hot,Clear,Calm
3420,42.41,Northeastern University,0.49,1023.05,,2018-12-01 17:52:54,0.57,1.08,Hot,Clear,Calm
3421,42.28,South Station,0.5,1023.06,,2018-12-01 17:52:54,0.57,1.02,Hot,Clear,Calm
3422,42.36,Theatre District,0.5,1023.06,,2018-12-01 17:52:54,0.57,1.03,Hot,Clear,Calm
3423,42.35,West End,0.5,1023.06,,2018-12-01 17:52:54,0.57,0.98,Hot,Clear,Calm
3424,35.84,Back Bay,0.78,1001.92,,2018-12-18 04:45:01,0.66,10.81,Hot,Clear,Windy
3425,35.88,Boston University,0.78,1001.95,,2018-12-18 04:45:01,0.66,10.69,Hot,Clear,Windy
3426,36.27,Financial District,0.78,1001.88,,2018-12-18 04:45:01,0.65,10.93,Hot,Clear,Windy
3427,35.8,North End,0.78,1001.87,,2018-12-18 04:45:01,0.66,10.93,Hot,Clear,Windy
3428,35.74,North Station,0.78,1001.88,,2018-12-18 04:45:01,0.66,10.89,Hot,Clear,Windy
3429,35.71,Northeastern University,0.79,1001.94,,2018-12-18 04:45:01,0.66,10.76,Hot,Clear,Windy
3430,35.69,Theatre District,0.78,1001.89,,2018-12-18 04:45:01,0.66,10.89,Hot,Clear,Windy
3431,28.01,Back Bay,0.34,1034.71,,2018-12-14 07:45:01,0.77,2.48,Hot,Clear,Calm
3432,28.01,Beacon Hill,0.34,1034.71,,2018-12-14 07:45:01,0.77,2.48,Hot,Clear,Calm
3433,27.91,Boston University,0.35,1034.7,,2018-12-14 07:45:01,0.77,2.45,Hot,Clear,Calm
3434,27.86,Fenway,0.35,1034.7,,2018-12-14 07:45:01,0.77,2.46,Hot,Clear,Calm
3435,28.11,Financial District,0.33,1034.72,,2018-12-14 07:45:01,0.77,2.5,Hot,Clear,Calm
3436,28.12,Haymarket Square,0.34,1034.71,,2018-12-14 07:45:01,0.77,2.49,Hot,Clear,Calm
3437,28.16,North End,0.34,1034.71,,2018-12-14 07:45:01,0.77,2.49,Hot,Clear,Calm
3438,28.09,North Station,0.34,1034.71,,2018-12-14 07:45:01,0.77,2.48,Hot,Clear,Calm
3439,27.89,Northeastern University,0.34,1034.7,,2018-12-14 07:45:01,0.78,2.47,Hot,Clear,Calm
3440,28.1,South Station,0.33,1034.72,,2018-12-14 07:45:01,0.78,2.5,Hot,Clear,Calm
3441,28.01,Theatre District,0.33,1034.71,,2018-12-14 07:45:01,0.78,2.49,Hot,Clear,Calm
3442,28.02,West End,0.34,1034.71,,2018-12-14 07:45:01,0.77,2.48,Hot,Clear,Calm
3443,51.81,Back Bay,0.91,1021.29,,2018-12-15 18:45:01,0.73,5.5,Hot,Clear,Calm
3444,51.79,Boston University,0.92,1021.3,,2018-12-15 18:45:01,0.73,5.4,Hot,Clear,Calm
3445,51.87,Haymarket Square,0.9,1021.3,,2018-12-15 18:45:01,0.73,5.6,Hot,Clear,Calm
3446,51.87,North End,0.89,1021.3,,2018-12-15 18:45:01,0.73,5.62,Hot,Clear,Calm
3447,51.97,North Station,0.9,1021.31,,2018-12-15 18:45:01,0.72,5.58,Hot,Clear,Calm
3448,52.0,Northeastern University,0.92,1021.28,,2018-12-15 18:45:01,0.73,5.45,Hot,Clear,Calm
3449,43.2,Beacon Hill,0.92,1015.08,,2018-12-16 19:45:02,0.73,10.08,Hot,Clear,Windy
3450,42.74,Boston University,0.95,1015.0,,2018-12-16 19:45:02,0.74,9.59,Hot,Clear,Calm
3451,43.98,Financial District,0.93,1015.08,,2018-12-16 19:45:02,0.71,10.22,Hot,Clear,Windy
3452,42.94,North Station,0.95,1015.02,,2018-12-16 19:45:02,0.73,9.85,Hot,Clear,Calm
3453,43.28,Northeastern University,0.93,1015.06,,2018-12-16 19:45:02,0.73,10.04,Hot,Clear,Windy
3454,43.27,Theatre District,0.93,1015.07,,2018-12-16 19:45:02,0.73,10.17,Hot,Clear,Windy
3455,42.88,West End,0.95,1015.02,,2018-12-16 19:45:02,0.74,9.84,Hot,Clear,Calm
3456,40.19,Haymarket Square,0.94,1015.35,,2018-11-26 11:35:10,0.95,2.38,Hot,Clear,Calm
3457,47.12,Beacon Hill,0.41,1021.65,,2018-12-15 21:45:02,0.7,6.65,Hot,Clear,Calm
3458,47.09,Fenway,0.41,1021.65,,2018-12-15 21:45:02,0.7,6.52,Hot,Clear,Calm
3459,48.52,Financial District,0.41,1021.65,,2018-12-15 21:45:02,0.67,6.73,Hot,Clear,Calm
3460,47.06,Northeastern University,0.41,1021.64,,2018-12-15 21:45:02,0.7,6.57,Hot,Clear,Calm
3461,48.48,South Station,0.41,1021.65,,2018-12-15 21:45:02,0.67,6.73,Hot,Clear,Calm
3462,47.03,West End,0.42,1021.65,,2018-12-15 21:45:02,0.7,6.67,Hot,Clear,Calm
3463,24.21,Back Bay,0.08,1026.82,,2018-12-13 03:41:45,0.47,5.53,Moderate,Clear,Calm
3464,24.19,Beacon Hill,0.08,1026.82,,2018-12-13 03:41:45,0.47,5.6,Moderate,Clear,Calm
3465,24.06,Boston University,0.08,1026.83,,2018-12-13 03:41:45,0.48,5.37,Moderate,Clear,Calm
3466,24.15,Fenway,0.08,1026.83,,2018-12-13 03:41:45,0.48,5.41,Moderate,Clear,Calm
3467,24.34,Financial District,0.08,1026.82,,2018-12-13 03:41:45,0.47,5.7,Moderate,Clear,Calm
3468,24.27,Haymarket Square,0.08,1026.82,,2018-12-13 03:41:45,0.47,5.68,Moderate,Clear,Calm
3469,24.3,North End,0.08,1026.82,,2018-12-13 03:41:45,0.47,5.7,Moderate,Clear,Calm
3470,24.24,North Station,0.08,1026.82,,2018-12-13 03:41:45,0.47,5.64,Moderate,Clear,Calm
3471,24.24,Northeastern University,0.08,1026.82,,2018-12-13 03:41:45,0.48,5.49,Moderate,Clear,Calm
3472,24.38,South Station,0.08,1026.82,,2018-12-13 03:41:45,0.47,5.7,Moderate,Clear,Calm
3473,24.3,Theatre District,0.08,1026.82,,2018-12-13 03:41:45,0.47,5.64,Moderate,Clear,Calm
3474,24.21,West End,0.08,1026.82,,2018-12-13 03:41:45,0.47,5.62,Moderate,Clear,Calm
3475,29.26,North Station,0.22,1021.62,,2018-12-10 01:58:33,0.58,4.33,Hot,Clear,Calm
3476,27.75,South Station,0.22,1021.62,,2018-12-10 01:58:33,0.61,4.34,Hot,Clear,Calm
3477,29.21,West End,0.22,1021.62,,2018-12-10 01:58:33,0.58,4.32,Hot,Clear,Calm
3478,28.9,Beacon Hill,0.25,1021.52,,2018-12-10 02:35:07,0.59,5.1,Hot,Clear,Calm
3479,28.92,Haymarket Square,0.25,1021.52,,2018-12-10 02:35:07,0.59,5.15,Hot,Clear,Calm
3480,28.94,South Station,0.25,1021.52,,2018-12-10 02:35:07,0.6,5.14,Hot,Clear,Calm
3481,37.98,Back Bay,0.6,999.9,,2018-11-29 06:22:41,0.7,9.98,Hot,Clear,Calm
3482,38.03,Boston University,0.6,999.91,,2018-11-29 06:22:41,0.7,9.9,Hot,Clear,Calm
3483,37.97,North End,0.61,999.87,,2018-11-29 06:22:41,0.7,10.04,Hot,Clear,Windy
3484,37.86,North Station,0.61,999.88,,2018-11-29 06:22:41,0.7,10.01,Hot,Clear,Windy
3485,37.73,Northeastern University,0.6,999.91,,2018-11-29 06:22:41,0.71,9.97,Hot,Clear,Calm
3486,38.3,South Station,0.6,999.88,,2018-11-29 06:22:41,0.69,10.06,Hot,Clear,Windy
3487,37.75,Theatre District,0.6,999.88,,2018-11-29 06:22:41,0.71,10.03,Hot,Clear,Windy
3488,37.81,West End,0.61,999.88,,2018-11-29 06:22:41,0.7,10.0,Hot,Clear,Windy
3489,34.62,Back Bay,0.46,991.93,,2018-11-28 08:27:00,0.8,6.18,Hot,Clear,Calm
3490,34.58,Beacon Hill,0.45,991.92,,2018-11-28 08:27:00,0.81,6.2,Hot,Clear,Calm
3491,34.58,Boston University,0.47,991.94,,2018-11-28 08:27:00,0.8,6.09,Hot,Clear,Calm
3492,34.53,Fenway,0.47,991.94,,2018-11-28 08:27:00,0.81,6.13,Hot,Clear,Calm
3493,35.4,Financial District,0.45,991.92,,2018-11-28 08:27:00,0.78,6.27,Hot,Clear,Calm
3494,34.63,Haymarket Square,0.44,991.91,,2018-11-28 08:27:00,0.8,6.24,Hot,Clear,Calm
3495,34.65,North End,0.44,991.91,,2018-11-28 08:27:00,0.8,6.25,Hot,Clear,Calm
3496,34.62,North Station,0.44,991.91,,2018-11-28 08:27:00,0.8,6.21,Hot,Clear,Calm
3497,34.51,Northeastern University,0.47,991.94,,2018-11-28 08:27:00,0.81,6.18,Hot,Clear,Calm
3498,35.37,South Station,0.45,991.92,,2018-11-28 08:27:00,0.78,6.28,Hot,Clear,Calm
3499,34.53,Theatre District,0.45,991.93,,2018-11-28 08:27:00,0.81,6.24,Hot,Clear,Calm
3500,34.57,West End,0.45,991.92,,2018-11-28 08:27:00,0.81,6.21,Hot,Clear,Calm
3501,40.15,Fenway,0.91,1013.79,,2018-11-26 05:29:18,0.94,2.67,Hot,Clear,Calm
3502,40.34,North Station,0.92,1013.8,,2018-11-26 05:29:18,0.93,2.66,Hot,Clear,Calm
3503,40.28,South Station,0.92,1013.8,,2018-11-26 05:29:18,0.94,2.82,Hot,Clear,Calm
3504,40.28,West End,0.92,1013.8,,2018-11-26 05:29:18,0.94,2.67,Hot,Clear,Calm
3505,40.62,South Station,0.94,1013.74,,2018-11-26 05:03:01,0.92,3.15,Hot,Clear,Calm
3506,40.88,Back Bay,0.18,1009.58,,2018-11-29 21:52:54,0.59,8.74,Hot,Clear,Calm
3507,40.84,Beacon Hill,0.17,1009.57,,2018-11-29 21:52:54,0.59,8.92,Hot,Clear,Calm
3508,40.79,Boston University,0.19,1009.58,,2018-11-29 21:52:54,0.59,8.48,Hot,Clear,Calm
3509,40.91,Fenway,0.19,1009.58,,2018-11-29 21:52:54,0.59,8.47,Hot,Clear,Calm
3510,41.68,Financial District,0.16,1009.57,,2018-11-29 21:52:54,0.57,9.06,Hot,Clear,Calm
3511,41.05,Haymarket Square,0.16,1009.57,,2018-11-29 21:52:54,0.59,9.1,Hot,Clear,Calm
3512,41.08,North End,0.16,1009.57,,2018-11-29 21:52:54,0.59,9.16,Hot,Clear,Calm
3513,41.09,North Station,0.17,1009.57,,2018-11-29 21:52:54,0.59,9.07,Hot,Clear,Calm
3514,41.06,Northeastern University,0.18,1009.58,,2018-11-29 21:52:54,0.58,8.57,Hot,Clear,Calm
3515,41.7,South Station,0.16,1009.57,,2018-11-29 21:52:54,0.57,9.02,Hot,Clear,Calm
3516,41.13,Theatre District,0.17,1009.57,,2018-11-29 21:52:54,0.58,8.93,Hot,Clear,Calm
3517,41.04,West End,0.17,1009.57,,2018-11-29 21:52:54,0.59,9.01,Hot,Clear,Calm
3518,39.46,Back Bay,0.19,992.32,,2018-11-27 23:45:20,0.73,9.96,Hot,Clear,Calm
3519,39.56,Beacon Hill,0.14,992.12,,2018-11-27 23:45:20,0.71,8.23,Hot,Clear,Calm
3520,39.6,Boston University,0.15,992.14,,2018-11-27 23:45:20,0.71,8.01,Hot,Clear,Calm
3521,39.46,Fenway,0.15,992.15,,2018-11-27 23:45:20,0.71,8.03,Hot,Clear,Calm
3522,40.0,Financial District,0.14,992.12,,2018-11-27 23:45:20,0.7,8.32,Hot,Clear,Calm
3523,39.56,Haymarket Square,0.14,992.11,,2018-11-27 23:45:20,0.71,8.31,Hot,Clear,Calm
3524,39.59,North End,0.14,992.1,,2018-11-27 23:45:20,0.71,8.34,Hot,Clear,Calm
3525,39.52,North Station,0.14,992.1,,2018-11-27 23:45:20,0.71,8.29,Hot,Clear,Calm
3526,39.45,Northeastern University,0.15,992.15,,2018-11-27 23:45:20,0.71,8.09,Hot,Clear,Calm
3527,39.97,South Station,0.14,992.13,,2018-11-27 23:45:20,0.7,8.31,Hot,Clear,Calm
3528,39.47,Theatre District,0.14,992.13,,2018-11-27 23:45:20,0.71,8.26,Hot,Clear,Calm
3529,39.48,West End,0.14,992.11,,2018-11-27 23:45:20,0.71,8.26,Hot,Clear,Calm
3530,38.99,Boston University,0.42,1023.45,,2018-12-16 06:45:02,0.73,6.91,Hot,Clear,Calm
3531,40.51,South Station,0.42,1023.43,,2018-12-16 06:45:02,0.69,7.43,Hot,Clear,Calm
3532,39.16,West End,0.41,1023.55,,2018-12-16 06:45:02,0.73,7.74,Hot,Clear,Calm
3533,46.89,Back Bay,0.06,1002.18,,2018-12-03 23:52:54,0.56,8.59,Hot,Clear,Calm
3534,46.87,Beacon Hill,0.06,1002.17,,2018-12-03 23:52:54,0.56,8.63,Hot,Clear,Calm
3535,46.87,Boston University,0.06,1002.18,,2018-12-03 23:52:54,0.56,8.33,Hot,Clear,Calm
3536,46.76,Fenway,0.06,1002.18,,2018-12-03 23:52:54,0.57,8.44,Hot,Clear,Calm
3537,46.89,Haymarket Square,0.05,1002.16,,2018-12-03 23:52:54,0.56,8.71,Hot,Clear,Calm
3538,46.93,North End,0.05,1002.16,,2018-12-03 23:52:54,0.56,8.75,Hot,Clear,Calm
